279,-3.076187,53.393857999999994,3,4,2,2,1,2016,12141605
280,-3.056396,53.414494,3,1,2,2,1,2016,25454027
281,-3.1017959999999998,53.413571999999995,3,1,1,1,1,2016,55647826
282,-2.841193,53.33955400000001,3,1,1,1,1,2016,8048072
283,-2.975915,53.401291,3,4,9,2,2,2016,155307911
284,-2.807982,53.399723,3,1,1,1,2,2016,23602618
285,-2.9158779999999997,53.42474300000001,3,4,1,2,3,2016,489833723
286,-2.882393,53.398576,3,1,1,1,2,2016,4333423
287,-2.909484,53.432576,3,4,1,1,1,2016,31419488
288,-2.961272,53.407639,3,1,1,1,1,2016,68094195
289,-2.932932,53.436575,3,4,1,1,2,2016,155477739
290,-3.024874,53.31613,3,1,1,1,1,2016,42267336
291,-2.670399,53.428836,3,5,1,2,1,2016,528715402
292,-2.626977,53.461467000000006,2,4,1,2,1,2016,22974169
293,-2.7560919999999998,53.411551,3,1,1,1,1,2016,337614227
294,-3.0261669999999996,53.493727,3,1,1,1,1,2016,25354838
295,-3.088629,53.369285999999995,3,4,1,1,1,2016,26562198
296,-2.96486,53.313512,2,1,1,1,1,2016,30985966
297,-2.961378,53.396977,3,1,1,1,4,2016,218370066
298,-2.740991,53.469767000000004,3,1,1,2,1,2016,185131678
299,-2.914761,53.416176,3,1,1,1,1,2016,489842552
300,-3.011647,53.638473,3,4,1,1,1,2016,157776062
301,-2.967539,53.396091000000006,3,1,9,1,1,2016,218370066
302,-2.855096,53.347591,3,1,1,1,1,2016,5003439
303,-2.958872,53.386506999999995,2,1,1,1,8,2016,4602669
304,-2.818129,53.428454,2,1,1,1,1,2016,4755299
305,-2.985008,53.481048,3,1,1,1,1,2016,8672597
306,-2.9824900000000003,53.412473,3,4,1,1,5,2016,361595991
307,-2.975782,53.478292,3,1,1,1,2,2016,505257830
308,-2.910118,53.40799499999999,3,1,1,1,1,2016,546631489
309,-2.963066,53.477703000000005,2,4,1,1,1,2016,37434196
310,-2.971115,53.43950699999999,3,1,1,1,3,2016,5098938
311,-2.966106,53.395222,3,1,1,1,1,2016,155120934
312,-2.943977,53.506962,3,1,1,1,5,2016,7970646
313,-2.98526,53.39627900000001,3,4,1,1,2,2016,26179329
314,-2.917737,53.409743999999996,2,4,1,1,1,2016,546852389
315,-3.016482,53.371063,3,4,1,1,1,2016,154953620
316,-2.962863,53.430099,2,1,1,1,1,2016,489853576
317,-2.8741630000000002,53.381556999999994,3,4,1,1,1,2016,4209951
318,-2.818738,53.417088,2,1,1,1,3,2016,38861371
319,-2.923326,53.410114,3,1,1,1,1,2016,4287802
320,-2.947635,53.420791,2,1,1,1,1,2016,279661091
321,-3.015839,53.376247,2,4,1,1,1,2016,11808827
322,-2.97115,53.395487,3,1,1,1,3,2016,155120931
323,-2.985615,53.349146,3,1,1,1,2,2016,109230583
324,-2.6832700000000003,53.426156000000006,3,5,1,1,2,2016,157773873
325,-2.861871,53.422034,2,1,1,1,2,2016,22972374
326,-2.962724,53.4133,3,4,2,2,1,2016,155778023
327,-2.914421,53.409436,3,1,1,1,3,2016,546631489
328,-2.938014,53.447241000000005,3,4,4,1,1,2016,30636083
329,-3.027002,53.412234,2,1,1,1,1,2016,114249993
330,-2.9292130000000003,53.422051,3,1,1,1,1,2016,42046387
331,-2.853991,53.479324,3,4,1,1,2,2016,81604216
332,-2.766388,53.40016800000001,1,1,1,1,1,2016,715176135
333,-2.98605,53.40249300000001,2,1,1,1,1,2016,155308010
334,-3.008321,53.64678000000001,3,4,1,1,1,2016,376073730
335,-2.8663,53.41927,2,1,1,1,1,2016,23031749
336,-2.917321,53.445613,3,1,1,1,1,2016,32500546
337,-2.747777,53.44954499999999,2,1,1,1,1,2016,31966656
338,-3.061927,53.556633999999995,3,1,1,1,1,2016,24942787
339,-3.122561,53.343909,2,6,1,2,3,2016,26528795
340,-2.977486,53.447518,3,1,2,2,1,2016,633210512
341,-3.0113119999999998,53.34947,2,1,1,1,1,2016,154172807
342,-2.985737,53.402621999999994,2,1,1,1,1,2016,504880006
343,-2.731436,53.446725,3,4,2,2,1,2016,24514922
344,-2.909226,53.386635,3,1,2,2,1,2016,3998297
345,-3.026239,53.38864399999999,3,4,1,2,1,2016,153980423
346,-2.8918150000000002,53.388816000000006,3,1,2,2,3,2016,4209943
347,-2.7890189999999997,53.49414300000001,3,1,9,1,1,2016,26810633
348,-2.938658,53.397886,2,1,2,2,3,2016,25999943
349,-2.987753,53.671652,3,6,1,1,1,2016,5078362
350,-3.031829,53.36299399999999,3,1,1,1,1,2016,618089535
351,-2.915682,53.424717,3,1,2,2,1,2016,680546620
352,-2.727656,53.452015,3,1,1,1,1,2016,24514839
353,-2.946637,53.380609,3,4,1,1,1,2016,4047398
354,-3.007111,53.631572,3,1,1,1,1,2016,19102888
355,-3.030006,53.473001000000004,3,1,1,1,1,2016,42029673
356,-2.932696,53.440918999999994,3,4,1,1,1,2016,155477737
357,-2.976439,53.395281999999995,3,1,1,1,6,2016,155308056
